VILLAGE_PLAYER_STATS_ID	COUNTRY_PLAYER_ID	VILLAGE_ID	CHARACTER_NAME	SKILL_NAME	WINLOSE_CODE	LIFE
2408	928	175	少年 ペーター	狩人	LOSE	3d襲撃死
2409	902	175	少女 リーザ	村人	LOSE	7d襲撃死
2410	899	175	羊飼い カタリナ 	村人	LOSE	5d襲撃死
2411	65	176	村娘 パメラ	村人	LOSE	8d処刑死
2412	286	176	旅人 ニコラス 	村人	LOSE	生存
2413	830	176	神父 ジムゾン	村人	LOSE	3d突然死
2414	901	176	少女 リーザ	狂人	WIN	3d襲撃死
2415	929	176	青年 ヨアヒム 	占い師	LOSE	5d襲撃死
2416	5	176	楽天家 ゲルト 	村人	LOSE	2d襲撃死
2417	930	176	老人 モーリッツ 	人狼	WIN	生存
2418	931	176	シスター フリーデル 	村人	LOSE	7d処刑死
2419	892	176	ならず者 ディーター	村人	LOSE	4d突然死
2420	316	176	村長 ヴァルター 	人狼	WIN	5d処刑死
2421	764	176	宿屋の女主人 レジーナ	狩人	LOSE	4d襲撃死
2422	511	176	行商人 アルビン	人狼	WIN	6d処刑死
2423	915	176	仕立て屋 エルナ	霊能者	LOSE	8d襲撃死
2424	923	176	羊飼い カタリナ	村人	LOSE	6d襲撃死
2425	114	177	村娘 パメラ 	人狼	WIN	生存
2426	932	177	旅人 ニコラス 	人狼	WIN	生存
2427	933	177	神父 ジムゾン 	人狼	WIN	5d処刑死
2428	899	177	少女 リーザ	狩人	LOSE	6d処刑死
2429	927	177	青年 ヨアヒム 	村人	LOSE	生存
2430	5	177	楽天家 ゲルト 	村人	LOSE	2d襲撃死
2431	558	177	司書 クララ	狂人	WIN	4d処刑死
2432	362	177	シスター フリーデル	霊能者	LOSE	6d襲撃死
2433	913	177	ならず者 ディーター	村人	LOSE	4d襲撃死
2434	422	177	農夫 ヤコブ 	村人	LOSE	5d襲撃死
2435	289	177	負傷兵 シモン	村人	LOSE	6d突然死
2436	776	177	少年 ペーター	村人	LOSE	3d処刑死
2437	934	177	行商人 アルビン	村人	LOSE	6d突然死
2438	920	177	仕立て屋 エルナ	占い師	LOSE	3d襲撃死
2439	915	178	村娘 パメラ 	狩人	LOSE	生存
2440	890	178	旅人 ニコラス 	村人	LOSE	7d処刑死
2441	514	178	神父 ジムゾン 	人狼	WIN	5d処刑死
2442	935	178	少女 リーザ	村人	LOSE	8d処刑死
2443	936	178	青年 ヨアヒム	村人	LOSE	4d襲撃死
2444	5	178	楽天家 ゲルト 	村人	LOSE	2d襲撃死
2445	425	178	シスター フリーデル 	人狼	WIN	生存
2446	777	178	農夫 ヤコブ	霊能者	LOSE	3d処刑死
2447	722	178	負傷兵 シモン	村人	LOSE	8d襲撃死
2448	937	178	行商人 アルビン	人狼	WIN	4d処刑死
2449	901	178	少年 ペーター	占い師	LOSE	6d襲撃死
2450	65	178	仕立て屋 エルナ	狂人	WIN	6d処刑死
2451	600	178	パン屋 オットー 	村人	LOSE	5d襲撃死
2452	938	178	羊飼い カタリナ	村人	LOSE	3d襲撃死
2453	511	179	村娘 パメラ	人狼	LOSE	6d処刑死
2454	584	179	旅人 ニコラス	村人	WIN	6d襲撃死
2455	939	179	神父 ジムゾン 	村人	WIN	生存
2456	895	179	少女 リーザ	人狼	LOSE	8d処刑死
2457	459	179	青年 ヨアヒム	狂人	LOSE	4d処刑死
2458	5	179	楽天家 ゲルト 	村人	WIN	2d襲撃死
2459	366	179	老人 モーリッツ	狩人	WIN	3d襲撃死
2460	902	179	司書 クララ	村人	WIN	4d襲撃死
2461	928	179	ならず者 ディーター 	村人	WIN	生存
2462	940	179	木こり トーマス 	村人	WIN	5d襲撃死
2463	941	179	村長 ヴァルター	人狼	LOSE	3d処刑死
2464	475	179	少年 ペーター 	村人	WIN	生存
2465	791	179	パン屋 オットー 	霊能者	WIN	5d処刑死
2466	751	179	羊飼い カタリナ 	占い師	WIN	7d処刑死
2467	5	180	楽天家 ゲルト 	村人	WIN	2d襲撃死
2468	942	180	村娘 パメラ	村人	WIN	3d襲撃死
2469	27	180	旅人 ニコラス	村人	WIN	4d襲撃死
2470	943	180	司書 クララ	村人	WIN	3d処刑死
2471	358	180	木こり トーマス 	占い師	WIN	5d処刑死
2472	944	180	神父 ジムゾン 	村人	WIN	生存
2473	329	180	村長 ヴァルター 	霊能者	WIN	生存
2474	558	180	宿屋の女主人 レジーナ	狂人	LOSE	4d処刑死
2475	915	180	仕立て屋 エルナ	村人	WIN	6d襲撃死
2476	920	180	パン屋 オットー 	狩人	WIN	生存
2477	465	180	少女 リーザ	人狼	LOSE	6d処刑死
2478	945	180	青年 ヨアヒム	人狼	LOSE	7d処刑死
2479	5	181	楽天家 ゲルト 	村人	LOSE	2d襲撃死
2480	916	181	司書 クララ	村人	LOSE	4d処刑死
2481	896	181	旅人 ニコラス 	人狼	WIN	生存
2482	227	181	負傷兵 シモン	村人	LOSE	3d処刑死
2483	843	181	村長 ヴァルター	村人	LOSE	6d処刑死
2484	857	181	少年 ペーター 	村人	LOSE	生存
2485	432	181	仕立て屋 エルナ	占い師	LOSE	4d襲撃死
2486	901	181	パン屋 オットー 	人狼	WIN	5d処刑死
2487	629	181	少女 リーザ	村人	LOSE	3d襲撃死
2488	946	181	青年 ヨアヒム	霊能者	LOSE	6d襲撃死
2489	5	182	楽天家 ゲルト 	村人	WIN	2d襲撃死
2490	947	182	老人 モーリッツ	村人	WIN	3d襲撃死
2491	509	182	シスター フリーデル	人狼	LOSE	5d処刑死
2492	511	182	ならず者 ディーター	人狼	LOSE	4d処刑死
2493	287	182	農夫 ヤコブ 	村人	WIN	生存
2494	561	182	村長 ヴァルター	占い師	WIN	4d襲撃死
2495	600	182	宿屋の女主人 レジーナ	霊能者	WIN	3d処刑死
2496	666	182	行商人 アルビン 	村人	WIN	生存
2497	913	182	少女 リーザ 	村人	WIN	生存
2498	204	182	羊飼い カタリナ 	村人	WIN	生存
2499	5	183	楽天家 ゲルト 	村人	WIN	2d襲撃死
2500	948	183	村娘 パメラ 	村人	WIN	生存
2501	949	183	旅人 ニコラス	占い師	WIN	3d処刑死
2502	899	183	農夫 ヤコブ	狂人	LOSE	4d処刑死
2503	920	183	ならず者 ディーター	人狼	LOSE	6d処刑死
2504	950	183	木こり トーマス 	狩人	WIN	5d襲撃死
2505	391	183	村長 ヴァルター 	人狼	LOSE	5d処刑死
2506	331	183	少年 ペーター 	村人	WIN	生存
2507	366	183	行商人 アルビン 	村人	WIN	生存
2508	951	183	少女 リーザ 	村人	WIN	生存
2509	898	183	羊飼い カタリナ 	霊能者	WIN	生存
2510	844	183	青年 ヨアヒム	村人	WIN	3d襲撃死
2511	952	184	村娘 パメラ	村人	WIN	6d襲撃死
2512	953	184	旅人 ニコラス	村人	WIN	3d処刑死
2513	954	184	神父 ジムゾン 	村人	WIN	生存
2514	936	184	少女 リーザ 	村人	WIN	生存
2515	940	184	青年 ヨアヒム 	人狼	LOSE	8d処刑死
2516	5	184	楽天家 ゲルト 	村人	WIN	2d襲撃死
2517	925	184	シスター フリーデル	村人	WIN	4d襲撃死
2518	955	184	司書 クララ 	人狼	LOSE	5d処刑死
2519	420	184	農夫 ヤコブ 	村人	WIN	7d突然死
2520	927	184	負傷兵 シモン	人狼	LOSE	9d処刑死
2521	921	184	宿屋の女主人 レジーナ	狂人	LOSE	4d処刑死
2522	956	184	行商人 アルビン	霊能者	WIN	3d襲撃死
2523	754	184	少年 ペーター 	村人	WIN	5d襲撃死
2524	957	184	仕立て屋 エルナ 	狩人	WIN	8d襲撃死
2525	958	184	パン屋 オットー	占い師	WIN	6d処刑死
2526	432	184	羊飼い カタリナ 	村人	WIN	生存
2527	629	185	村娘 パメラ 	狂人	LOSE	生存
2528	666	185	旅人 ニコラス 	村人	WIN	5d襲撃死
2529	959	185	神父 ジムゾン	村人	WIN	6d襲撃死
2530	137	185	少女 リーザ	人狼	LOSE	6d処刑死
2531	27	185	青年 ヨアヒム 	人狼	LOSE	5d処刑死
2532	5	185	楽天家 ゲルト 	村人	WIN	2d襲撃死
2533	481	185	老人 モーリッツ 	村人	WIN	生存
2534	899	185	司書 クララ	狩人	WIN	3d襲撃死
2535	511	185	農夫 ヤコブ	村人	WIN	3d処刑死
2536	947	185	ならず者 ディーター	人狼	LOSE	7d処刑死
2537	133	185	村長 ヴァルター 	村人	WIN	生存
2538	722	185	宿屋の女主人 レジーナ 	占い師	WIN	生存
2539	867	185	行商人 アルビン	村人	WIN	4d処刑死
2540	942	185	少年 ペーター 	村人	WIN	生存
2541	558	185	仕立て屋 エルナ 	村人	WIN	生存
2542	901	185	羊飼い カタリナ	霊能者	WIN	4d襲撃死
2543	5	186	楽天家 ゲルト 	村人	WIN	2d襲撃死
2544	960	186	旅人 ニコラス 	村人	WIN	生存
2545	204	186	司書 クララ 	占い師	WIN	5d襲撃死
2546	791	186	木こり トーマス	村人	WIN	4d突然死
2547	844	186	負傷兵 シモン	狂人	LOSE	3d処刑死
2548	913	186	神父 ジムゾン 	村人	WIN	生存
2549	66	186	行商人 アルビン	村人	WIN	6d処刑死
2550	957	186	仕立て屋 エルナ	狩人	WIN	4d襲撃死
2551	226	186	パン屋 オットー	人狼	LOSE	7d処刑死
2552	961	186	羊飼い カタリナ	人狼	LOSE	4d処刑死
2553	584	186	少女 リーザ 	霊能者	WIN	5d処刑死
2554	932	186	青年 ヨアヒム 	村人	WIN	生存
2555	952	187	村娘 パメラ 	狩人	WIN	生存
2556	901	187	旅人 ニコラス	人狼	LOSE	4d処刑死
2557	436	187	少女 リーザ 	狂人	LOSE	生存
2558	962	187	青年 ヨアヒム 	村人	WIN	生存
2559	5	187	楽天家 ゲルト 	村人	WIN	2d襲撃死
2560	942	187	老人 モーリッツ 	霊能者	WIN	生存
2561	544	187	司書 クララ	人狼	LOSE	3d処刑死
2562	366	187	シスター フリーデル 	占い師	WIN	生存
2563	455	187	農夫 ヤコブ	人狼	LOSE	5d処刑死
2564	600	187	ならず者 ディーター 	村人	WIN	生存
2565	920	187	宿屋の女主人 レジーナ 	村人	WIN	生存
2566	963	187	少年 ペーター 	村人	WIN	生存
2567	904	187	行商人 アルビン 	村人	WIN	生存
2568	425	187	仕立て屋 エルナ	村人	WIN	4d襲撃死
2569	561	187	パン屋 オットー 	村人	WIN	生存
2570	925	187	羊飼い カタリナ	村人	WIN	3d襲撃死
2571	5	188	楽天家 ゲルト 	村人	WIN	2d襲撃死
2572	964	188	村娘 パメラ	村人	WIN	4d突然死
2573	965	188	老人 モーリッツ 	村人	WIN	生存
2574	558	188	シスター フリーデル 	狩人	WIN	生存
2575	514	188	旅人 ニコラス 	村人	WIN	生存
2576	27	188	神父 ジムゾン	人狼	LOSE	3d突然死
2577	459	188	宿屋の女主人 レジーナ	人狼	LOSE	5d処刑死
2578	966	188	少年 ペーター	村人	WIN	3d処刑死
2579	967	188	行商人 アルビン 	霊能者	WIN	生存
2580	968	188	仕立て屋 エルナ 	村人	WIN	生存
2581	969	188	パン屋 オットー 	狂人	LOSE	生存
2582	898	188	少女 リーザ 	占い師	WIN	生存
2583	952	189	村娘 パメラ 	狩人	WIN	生存
2584	957	189	旅人 ニコラス 	占い師	WIN	生存
2585	511	189	神父 ジムゾン	人狼	LOSE	6d処刑死
2586	830	189	少女 リーザ 	村人	WIN	生存
2587	629	189	青年 ヨアヒム 	村人	WIN	生存
2588	5	189	楽天家 ゲルト 	村人	WIN	2d襲撃死
2589	161	189	老人 モーリッツ 	村人	WIN	生存
2590	66	189	シスター フリーデル	人狼	LOSE	4d処刑死
2591	874	189	ならず者 ディーター 	村人	WIN	生存
2592	204	189	木こり トーマス 	狂人	LOSE	生存
2593	844	189	負傷兵 シモン 	村人	WIN	生存
2594	932	189	村長 ヴァルター 	人狼	LOSE	5d処刑死
2595	970	189	少年 ペーター 	村人	WIN	生存
2596	694	189	仕立て屋 エルナ 	霊能者	WIN	生存
2597	971	189	パン屋 オットー	村人	WIN	3d処刑死
2598	366	189	羊飼い カタリナ 	村人	WIN	生存
2599	915	190	村娘 パメラ	狩人	WIN	4d襲撃死
2600	752	190	旅人 ニコラス	狂人	LOSE	3d襲撃死
2601	722	190	神父 ジムゾン 	村人	WIN	生存
2602	913	190	少女 リーザ 	霊能者	WIN	生存
2603	451	190	青年 ヨアヒム	人狼	LOSE	4d突然死
2604	5	190	楽天家 ゲルト 	村人	WIN	2d襲撃死
2605	920	190	老人 モーリッツ 	村人	WIN	生存
2606	972	190	司書 クララ	人狼	LOSE	5d処刑死
2607	967	190	シスター フリーデル 	占い師	WIN	生存
2608	422	190	農夫 ヤコブ 	村人	WIN	生存
2609	973	190	ならず者 ディーター 	村人	WIN	生存
2610	585	190	木こり トーマス	村人	WIN	3d処刑死
2611	425	190	負傷兵 シモン 	村人	WIN	生存
2612	666	190	村長 ヴァルター 	村人	WIN	生存
2613	974	190	少年 ペーター	村人	WIN	4d突然死
2614	975	190	羊飼い カタリナ	人狼	LOSE	4d突然死
2615	629	191	旅人 ニコラス	人狼	LOSE	3d処刑死
2616	970	191	神父 ジムゾン 	村人	WIN	生存
2617	901	191	少女 リーザ 	村人	WIN	生存
2618	976	191	青年 ヨアヒム	村人	WIN	4d処刑死
2619	5	191	楽天家 ゲルト 	村人	WIN	2d襲撃死
2620	844	191	農夫 ヤコブ	人狼	LOSE	3d突然死
2621	874	191	負傷兵 シモン	人狼	LOSE	6d処刑死
2622	977	191	村長 ヴァルター 	狩人	WIN	生存
2623	73	191	少年 ペーター 	占い師	WIN	生存
2624	978	191	行商人 アルビン 	霊能者	WIN	生存
2625	979	191	仕立て屋 エルナ	村人	WIN	3d襲撃死
2626	286	191	パン屋 オットー	村人	WIN	4d襲撃死
2627	558	191	羊飼い カタリナ 	狂人	LOSE	5d処刑死
2628	5	192	楽天家 ゲルト 	村人	WIN	2d襲撃死
2629	915	192	村娘 パメラ 	占い師	WIN	生存
2630	666	192	司書 クララ	霊能者	WIN	4d襲撃死
2631	980	192	シスター フリーデル	人狼	LOSE	4d処刑死
2632	722	192	ならず者 ディーター 	村人	WIN	生存
2633	366	192	木こり トーマス 	村人	WIN	生存
2634	981	192	神父 ジムゾン	村人	WIN	3d処刑死
2635	708	192	パン屋 オットー 	村人	WIN	生存
2636	982	192	羊飼い カタリナ	村人	WIN	3d襲撃死
2637	948	192	少女 リーザ	人狼	LOSE	5d処刑死
2638	457	193	村娘 パメラ	村人	WIN	3d処刑死
2639	752	193	旅人 ニコラス 	狩人	WIN	生存
2640	341	193	神父 ジムゾン	村人	WIN	3d襲撃死
2641	952	193	少女 リーザ 	占い師	WIN	生存
2642	970	193	青年 ヨアヒム 	霊能者	WIN	5d襲撃死
2643	5	193	楽天家 ゲルト 	村人	WIN	2d襲撃死
2644	331	193	老人 モーリッツ	人狼	LOSE	4d処刑死
2645	961	193	司書 クララ 	村人	WIN	生存
2646	979	193	シスター フリーデル 	村人	WIN	5d突然死
2647	983	193	ならず者 ディーター	村人	WIN	6d襲撃死
2648	705	193	木こり トーマス 	狂人	LOSE	生存
2649	876	193	村長 ヴァルター 	村人	WIN	2d突然死
2650	425	193	宿屋の女主人 レジーナ 	村人	WIN	生存
2651	984	193	少年 ペーター	人狼	LOSE	7d処刑死
2652	411	193	仕立て屋 エルナ	村人	WIN	6d処刑死
2653	902	193	羊飼い カタリナ 	人狼	LOSE	5d処刑死
2654	540	194	村娘 パメラ 	村人	WIN	生存
2655	15	194	旅人 ニコラス	人狼	LOSE	4d処刑死
2656	874	194	神父 ジムゾン 	狩人	WIN	生存
2657	517	194	青年 ヨアヒム 	村人	WIN	生存
2658	5	194	楽天家 ゲルト 	村人	WIN	2d襲撃死
2659	901	194	老人 モーリッツ 	村人	WIN	生存
2660	985	194	ならず者 ディーター 	占い師	WIN	生存
2661	896	194	農夫 ヤコブ 	狂人	LOSE	5d処刑死
2662	629	194	木こり トーマス 	村人	WIN	5d襲撃死
2663	986	194	負傷兵 シモン	人狼	LOSE	3d処刑死
2664	987	194	村長 ヴァルター	人狼	LOSE	6d処刑死
2665	422	194	行商人 アルビン 	村人	WIN	生存
2666	204	194	パン屋 オットー	霊能者	WIN	3d襲撃死
2667	988	194	羊飼い カタリナ	村人	WIN	4d襲撃死
2668	989	195	村娘 パメラ 	村人	WIN	生存
2669	957	195	旅人 ニコラス	人狼	LOSE	8d処刑死
2670	990	195	少女 リーザ	村人	WIN	3d突然死
2671	890	195	青年 ヨアヒム 	村人	WIN	7d処刑死
2672	5	195	楽天家 ゲルト 	村人	WIN	2d襲撃死
2673	666	195	老人 モーリッツ 	村人	WIN	生存
2674	991	195	シスター フリーデル	人狼	LOSE	6d突然死
2675	920	195	司書 クララ 	霊能者	WIN	5d処刑死
2676	580	195	ならず者 ディーター	人狼	LOSE	6d処刑死
2677	992	195	木こり トーマス	村人	WIN	3d襲撃死
2678	981	195	村長 ヴァルター 	村人	WIN	生存
2679	993	195	宿屋の女主人 レジーナ 	狩人	WIN	7d襲撃死
2680	994	195	行商人 アルビン	村人	WIN	4d襲撃死
2681	995	195	少年 ペーター	村人	WIN	6d襲撃死
2682	996	195	パン屋 オットー	狂人	LOSE	4d処刑死
2683	997	195	羊飼い カタリナ 	占い師	WIN	5d襲撃死
2684	366	196	村娘 パメラ 	狂人	LOSE	5d襲撃死
2685	204	196	旅人 ニコラス 	狩人	WIN	生存
2686	981	196	神父 ジムゾン 	村人	WIN	生存
2687	874	196	少女 リーザ	人狼	LOSE	7d処刑死
2688	971	196	青年 ヨアヒム 	村人	WIN	生存
2689	5	196	楽天家 ゲルト 	村人	WIN	2d襲撃死
2690	857	196	老人 モーリッツ	人狼	LOSE	4d処刑死
2691	998	196	司書 クララ 	村人	WIN	生存
2692	966	196	シスター フリーデル 	人狼	LOSE	5d突然死
2693	516	196	ならず者 ディーター	村人	WIN	4d突然死
2694	961	196	木こり トーマス	村人	WIN	4d襲撃死
2695	433	196	村長 ヴァルター	村人	WIN	3d処刑死
2696	574	196	少年 ペーター	村人	WIN	6d襲撃死
2697	629	196	仕立て屋 エルナ	霊能者	WIN	3d襲撃死
2698	830	196	パン屋 オットー	占い師	WIN	6d処刑死
2699	5	197	楽天家 ゲルト 	村人	WIN	2d襲撃死
2700	847	197	老人 モーリッツ	狂人	LOSE	4d突然死
2701	566	197	司書 クララ	村人	WIN	4d襲撃死
2702	995	197	シスター フリーデル	人狼	LOSE	6d処刑死
2703	999	197	旅人 ニコラス 	占い師	WIN	5d処刑死
2704	970	197	負傷兵 シモン 	霊能者	WIN	生存
2705	901	197	村長 ヴァルター 	村人	WIN	生存
2706	895	197	少年 ペーター	村人	WIN	3d処刑死
2707	674	197	行商人 アルビン	人狼	LOSE	7d処刑死
2708	449	197	仕立て屋 エルナ 	村人	WIN	生存
2709	952	197	少女 リーザ	狩人	WIN	6d襲撃死
2710	5	198	楽天家 ゲルト 	村人	WIN	2d襲撃死
2711	993	198	司書 クララ	人狼	LOSE	4d処刑死
2712	1000	198	旅人 ニコラス 	村人	WIN	生存
2713	261	198	ならず者 ディーター 	村人	WIN	5d処刑死
2714	226	198	木こり トーマス	狂人	LOSE	4d襲撃死
2715	350	198	村長 ヴァルター 	村人	WIN	生存
2716	422	198	少年 ペーター 	村人	WIN	生存
2717	118	198	行商人 アルビン 	占い師	WIN	生存
2718	666	198	仕立て屋 エルナ	人狼	LOSE	6d処刑死
2719	1001	198	パン屋 オットー	村人	WIN	3d処刑死
2720	521	198	羊飼い カタリナ	狩人	WIN	3d襲撃死
2721	1002	198	少女 リーザ 	霊能者	WIN	5d襲撃死
2722	976	199	村娘 パメラ	村人	LOSE	4d突然死
2723	581	199	旅人 ニコラス 	人狼	WIN	7d処刑死
2724	1003	199	神父 ジムゾン 	人狼	WIN	生存
2725	705	199	少女 リーザ	村人	LOSE	8d襲撃死
2726	413	199	青年 ヨアヒム 	人狼	WIN	5d処刑死
2727	5	199	楽天家 ゲルト 	村人	LOSE	2d襲撃死
2728	874	199	老人 モーリッツ	狂人	WIN	3d処刑死
2729	629	199	シスター フリーデル	狩人	LOSE	3d襲撃死
2730	291	199	農夫 ヤコブ 	村人	LOSE	生存
2731	204	199	負傷兵 シモン	村人	LOSE	6d処刑死
2732	558	199	宿屋の女主人 レジーナ	霊能者	LOSE	4d処刑死
2733	932	199	行商人 アルビン	占い師	LOSE	4d襲撃死
2734	1004	199	少年 ペーター 	村人	LOSE	7d襲撃死
2735	511	199	パン屋 オットー	村人	LOSE	8d処刑死
2736	924	199	羊飼い カタリナ 	村人	LOSE	5d襲撃死
2737	961	200	村娘 パメラ	村人	LOSE	4d襲撃死
2738	902	200	旅人 ニコラス 	村人	LOSE	生存
2739	358	200	神父 ジムゾン 	狩人	LOSE	5d襲撃死
2740	1005	200	少女 リーザ 	村人	LOSE	2d突然死
2741	411	200	青年 ヨアヒム 	人狼	WIN	生存
2742	5	200	楽天家 ゲルト 	村人	LOSE	2d襲撃死
2743	1006	200	シスター フリーデル	村人	LOSE	3d突然死
2744	676	200	司書 クララ	占い師	LOSE	3d襲撃死
2745	342	200	ならず者 ディーター	村人	LOSE	6d襲撃死
2746	375	200	農夫 ヤコブ 	人狼	WIN	生存
2747	1007	200	木こり トーマス	村人	LOSE	6d処刑死
2748	791	200	負傷兵 シモン 	人狼	WIN	5d処刑死
2749	1008	200	行商人 アルビン	狂人	WIN	4d処刑死
2750	440	200	少年 ペーター	村人	LOSE	3d処刑死
2751	1009	200	パン屋 オットー	村人	LOSE	4d突然死
2752	957	200	羊飼い カタリナ 	霊能者	LOSE	生存
2753	5	201	楽天家 ゲルト 	村人	WIN	2d襲撃死
2754	994	201	シスター フリーデル	村人	WIN	3d処刑死
2755	350	201	旅人 ニコラス 	狩人	WIN	生存
2756	118	201	司書 クララ 	占い師	WIN	生存
2757	366	201	農夫 ヤコブ	村人	WIN	4d襲撃死
2758	601	201	負傷兵 シモン 	村人	WIN	生存
2759	1010	201	神父 ジムゾン 	村人	WIN	生存
2760	970	201	少年 ペーター 	村人	WIN	生存
2761	857	201	行商人 アルビン 	狂人	LOSE	生存
2762	338	201	パン屋 オットー	人狼	LOSE	4d処刑死
2763	65	201	羊飼い カタリナ	人狼	LOSE	5d処刑死
2764	381	201	青年 ヨアヒム	霊能者	WIN	3d襲撃死
2765	5	202	楽天家 ゲルト 	村人	WIN	2d襲撃死
2766	1011	202	村娘 パメラ	村人	WIN	4d処刑死
2767	995	202	司書 クララ	霊能者	WIN	3d襲撃死
2768	961	202	シスター フリーデル 	村人	WIN	生存
2769	1012	202	農夫 ヤコブ 	村人	WIN	2d突然死
2770	422	202	神父 ジムゾン	人狼	LOSE	5d処刑死
2771	913	202	パン屋 オットー	占い師	WIN	4d襲撃死
2772	952	202	少女 リーザ	人狼	LOSE	3d処刑死
2773	915	202	羊飼い カタリナ 	村人	WIN	生存
2774	629	202	青年 ヨアヒム 	村人	WIN	生存
2775	558	203	村娘 パメラ	村人	LOSE	7d処刑死
2776	477	203	旅人 ニコラス	霊能者	LOSE	3d処刑死
2777	712	203	少女 リーザ 	人狼	WIN	生存
2778	5	203	楽天家 ゲルト 	村人	LOSE	2d襲撃死
2779	440	203	老人 モーリッツ 	村人	LOSE	5d襲撃死
2780	811	203	シスター フリーデル	占い師	LOSE	4d襲撃死
2781	970	203	木こり トーマス 	村人	LOSE	生存
2782	666	203	負傷兵 シモン	村人	LOSE	7d襲撃死
2783	414	203	宿屋の女主人 レジーナ	狩人	LOSE	3d襲撃死
2784	204	203	行商人 アルビン	狂人	WIN	4d処刑死
2785	1013	203	少年 ペーター 	村人	LOSE	5d突然死
2786	995	203	パン屋 オットー	人狼	WIN	6d処刑死
2787	1002	203	羊飼い カタリナ 	人狼	WIN	5d処刑死
2788	5	204	楽天家 ゲルト 	村人	WIN	2d襲撃死
2789	475	204	老人 モーリッツ 	占い師	WIN	生存
2790	993	204	旅人 ニコラス	人狼	LOSE	3d突然死
2791	1011	204	司書 クララ	人狼	LOSE	4d処刑死
2792	420	204	シスター フリーデル 	村人	WIN	生存
2793	959	204	ならず者 ディーター 	村人	WIN	生存
2794	574	204	農夫 ヤコブ 	霊能者	WIN	生存
2795	366	204	神父 ジムゾン	村人	WIN	3d襲撃死
2796	161	204	村長 ヴァルター 	村人	WIN	生存
2797	957	204	仕立て屋 エルナ 	村人	WIN	生存
2798	1014	205	村娘 パメラ	村人	WIN	6d襲撃死
2799	422	205	旅人 ニコラス 	村人	WIN	7d襲撃死
2800	913	205	神父 ジムゾン 	占い師	WIN	生存
2801	521	205	少女 リーザ	人狼	LOSE	3d処刑死
2802	369	205	青年 ヨアヒム 	村人	WIN	生存
2803	5	205	楽天家 ゲルト 	村人	WIN	2d襲撃死
2804	1015	205	シスター フリーデル	村人	WIN	3d突然死
2805	440	205	司書 クララ 	村人	WIN	5d処刑死
2806	347	205	ならず者 ディーター 	霊能者	WIN	5d襲撃死
2807	1016	205	負傷兵 シモン 	人狼	LOSE	7d処刑死
2808	370	205	村長 ヴァルター	人狼	LOSE	8d処刑死
2809	33	205	行商人 アルビン	村人	WIN	6d処刑死
2810	957	205	少年 ペーター 	狩人	WIN	生存
2811	629	205	パン屋 オットー 	狂人	LOSE	生存
2812	952	205	羊飼い カタリナ	村人	WIN	4d処刑死
2813	1017	206	村娘 パメラ	村人	LOSE	3d処刑死
2814	341	206	神父 ジムゾン	村人	LOSE	6d襲撃死
2815	1018	206	少女 リーザ 	村人	LOSE	5d襲撃死
2816	984	206	青年 ヨアヒム	村人	LOSE	4d襲撃死
2817	5	206	楽天家 ゲルト 	村人	LOSE	2d襲撃死
2818	1019	206	老人 モーリッツ	霊能者	LOSE	3d襲撃死
2819	1020	206	ならず者 ディーター	村人	LOSE	7d襲撃死
2820	1021	206	農夫 ヤコブ 	村人	LOSE	生存
2821	995	206	負傷兵 シモン	狂人	WIN	6d処刑死
2822	1022	206	村長 ヴァルター	村人	LOSE	7d処刑死
2823	558	206	行商人 アルビン 	人狼	WIN	生存
2824	366	206	少年 ペーター 	狩人	LOSE	生存
2825	601	206	仕立て屋 エルナ	占い師	LOSE	4d処刑死
2826	970	206	パン屋 オットー 	人狼	WIN	生存
2827	666	206	羊飼い カタリナ 	人狼	WIN	5d処刑死
2828	5	207	楽天家 ゲルト 	村人	WIN	2d襲撃死
2829	722	207	老人 モーリッツ	狂人	LOSE	4d襲撃死
2830	620	207	司書 クララ 	霊能者	WIN	生存
2831	1023	207	旅人 ニコラス 	村人	WIN	生存
2832	204	207	ならず者 ディーター	人狼	LOSE	6d処刑死
2833	1024	207	農夫 ヤコブ 	村人	WIN	生存
2834	876	207	村長 ヴァルター	占い師	WIN	3d襲撃死
2835	1025	207	宿屋の女主人 レジーナ 	村人	WIN	生存
2836	1011	207	少年 ペーター	人狼	LOSE	4d処刑死
2837	830	207	羊飼い カタリナ	村人	WIN	3d処刑死
2838	74	207	少女 リーザ 	村人	WIN	5d処刑死
2839	648	207	青年 ヨアヒム 	狩人	WIN	生存
2840	600	208	村娘 パメラ 	霊能者	LOSE	5d処刑死
2841	913	208	旅人 ニコラス 	占い師	LOSE	7d処刑死
2842	1026	208	神父 ジムゾン	村人	LOSE	8d襲撃死
2843	65	208	少女 リーザ	村人	LOSE	8d処刑死
2844	5	208	楽天家 ゲルト 	村人	LOSE	2d襲撃死
2845	710	208	老人 モーリッツ	人狼	WIN	4d処刑死
2846	561	208	司書 クララ 	村人	LOSE	7d襲撃死
2847	1027	208	農夫 ヤコブ	村人	LOSE	6d襲撃死
2848	920	208	負傷兵 シモン 	村人	LOSE	生存
2849	791	208	村長 ヴァルター	狂人	WIN	3d処刑死
2850	521	208	宿屋の女主人 レジーナ	村人	LOSE	3d襲撃死
2851	957	208	少年 ペーター 	狩人	LOSE	5d襲撃死
